D_Dbuild,D_StructureSystem_RC,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_floorTAGround,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_Y4brickwall,D_Y3brickwall,D_basintype,D_475Acc,D_I,D_Demand,D_Tx,D_Ty,D_sds,D_sd1,D_td0,D_sms,D_sm1,D_tm0,D_windows,D_patitionwall,D_nonstructure,D_CLlarge,D_CLsmall,D_MaxCl,D_NeutralDepth,D_Ra_Capacity,D_Ra_CDR,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_isR
2003,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3017.14,0.0,7,24500.0,20,70000.0,12,42000.0,0.0,0.0,70650.0,0.0,0.0,2.0,0.39,1.25,0.39,0.62,0.45,0.98,0.67,0.68,,,,1.0,1.0,0.0,0,5,0.2,1.9,,,18.5,3185720.0,894060.0,2980.2,280.0,4200.0,2800.0,0
1983,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2388.23,141.9,8,7430.0,64,100800.0,13,14380.0,0.0,0.0,0.0,187440.0,0.0,2.0,0.31,1.25,0.31,0.42,0.3,0.77,0.6,0.78,,,,1.0,1.0,2.0,0,9,0.11,3.8,,,11.0,2114474.0,583237.5,2388.23,80.13,2800.0,2800.0,1
1985,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1322.54,,0,0.0,24,64800.0,0,0.0,0.0,0.0,0.0,82500.0,0.0,2.0,0.32,1.25,,0.32,0.32,0.77,0.6,0.78,,,,2.0,1.0,2.0,2,1,,,,,11.3,1620340.0,352696.0,1322.61,199.19,2800.0,2800.0,1
1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2683.99,1263.81,25,77227.43,16,43200.0,10,27000.0,406875.0,572250.0,1557675.0,1318100.0,239575.0,4.0,0.24,1.25,0.24,0.7,0.7,0.6,0.0,1.4,,,,1.0,2.0,2.0,5,1,1.36,4.9,,,17.5,2735357.0,697428.5,2683.99,201.6,4200.0,2800.0,0
1978,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1154.08,,14,56000.0,14,42000.0,10,38000.0,23040.0,158400.0,21600.0,34560.0,43200.0,2.0,0.32,1.25,,0.39,0.39,,,,,,,2.0,2.0,2.0,0,2,,,,,9.8,2304600.0,1101698.5,2203.4,210.0,2800.0,2800.0,1
2001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7549.0,1872.0,8,30788.0,131,564710.0,0,0.0,0.0,0.0,250300.0,0.0,0.0,4.0,0.24,1.25,0.24,0.32,0.32,0.6,0.8,1.6,,,,1.0,1.0,0.0,0,10,0.05,3.3,,,11.8,6006993.0,1637913.0,5459.71,178.0,4200.0,2800.0,0
1997,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,588.3,0.0,3,6163.25,10,17500.0,2,1920.0,0.0,0.0,0.0,50400.0,0.0,2.0,0.34,1.25,0.34,0.42,0.42,0.86,0.56,0.34,,,,1.0,1.0,2.0,0,4,0.07,3.0,,,10.8,717399.0,137270.0,588.3,210.0,4200.0,2800.0,1
1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6883.44,1405.56,32,64070.0,58,118350.0,0,0.0,41760.0,12480.0,0.0,8665.0,950.0,4.0,0.24,1.25,0.24,0.64,0.64,0.6,0.96,1.6,,,,1.0,1.0,1.0,3,9,0.19,6.6,,,19.2,7210205.0,2065077.0,6883.59,127.98,2800.0,2800.0,1
1994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,180.0,0.0,2,2513.0,8,10000.0,0,0.0,6624.0,4800.0,0.0,35040.0,0.0,1.0,0.28,1.25,0.28,0.34,0.34,0.7,0.4,0.57,,,,1.0,1.0,2.0,0,2,0.03,1.5,,,4.75,225655.0,31500.0,180.0,210.0,2800.0,2800.0,0
1992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1312.0,,0,0.0,56,67200.0,0,0.0,0.0,0.0,0.0,136320.0,0.0,3.0,0.31,1.25,0.31,0.22,0.22,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,4,0.04,3.4,,,7.2,1060620.0,164000.0,1312.0,210.0,2800.0,2800.0,1
1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1897.5,187.0,0,0.0,28,67200.0,0,0.0,0.0,84000.0,0.0,45600.0,26400.0,4.0,0.24,1.25,0.24,0.61,0.61,0.6,0.6,1.07,,,,1.0,1.0,0.0,0,10,0.28,3.6,,,17.85,1412720.0,455400.0,1897.5,206.0,2800.0,2800.0,0
1984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,683.0,0.0,0,0.0,26,31200.0,4,3840.0,0.0,0.0,0.0,90000.0,0.0,2.0,0.28,1.25,0.28,0.31,0.31,0.7,0.52,0.74,,,,1.0,1.0,0.0,2,3,0.7,3.4,,,8.9,631576.0,273200.0,683.0,197.0,2800.0,2800.0,1
1943,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1328.5,0.0,5,7000.0,40,56000.0,0,0.0,15024.0,23760.0,0.0,136080.0,0.0,1.0,0.24,1.25,0.24,0.31,0.31,0.6,0.35,0.58,,,,1.0,1.0,0.0,2,4,1.11,2.4,,,7.2,1184966.0,298899.0,1328.44,175.5,2800.0,2800.0,0
1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3034.72,761.41,13,19500.0,28,98000.0,4,9000.0,0.0,0.0,31536.0,0.0,26736.0,1.0,0.34,1.25,0.34,0.54,0.39,0.86,0.55,0.64,,,,1.0,1.0,0.0,0,5,0.08,5.8,,,15.21,3720496.0,758680.0,3034.72,210.0,4200.0,2800.0,0
1963,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,911.0,0.0,0,0.0,0,0.0,0,0.0,0.0,14.71,0.0,11.23,2.9,2.0,0.4,1.25,0.5,0.15,0.15,,,,,,,2.0,1.0,0.0,0,0,0.0,0.0,,,3.5,550691.0,91100.0,911.0,175.0,2800.0,2800.0,1
1952,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,499.67,0.0,2,3200.0,16,25600.0,0,0.0,74760.0,11904.0,0.0,66720.0,0.0,4.0,0.24,1.25,0.24,0.26,0.26,0.6,0.63,1.05,,,,1.0,1.0,0.0,0,2,0.21,9.0,,,8.84,456463.0,105828.5,444.15,168.0,2800.0,2800.0,0
1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,738.0,,0,0.0,10,17500.0,0,0.0,0.0,71040.0,0.0,50400.0,0.0,4.0,0.24,1.25,0.24,0.52,0.52,0.6,0.63,1.05,,,,1.0,1.0,1.0,1,11,0.34,5.0,,,14.45,642830.0,110700.0,738.0,161.92,2800.0,2800.0,1
1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,415.52,,6,0.74,16,2.52,4,0.48,0.0,28.64,0.0,118.4,0.0,2.0,0.36,1.25,0.36,0.24,0.24,0.8,0.45,0.56,,,,1.0,1.0,1.0,0,2,0.08,0.8,,,800.0,450846.0,62328.0,415.52,210.0,2800.0,2800.0,0
1970,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,990.0,,0,0.0,34,54264.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.45,1.25,,0.38,0.38,,,,,,,1.0,2.0,0.0,0,2,,,,,7.4,1488.0,247500.0,990.0,210.0,2800.0,2800.0,1
1990,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2355.0,1178.0,0,0.0,22,66000.0,0,0.0,0.0,0.0,1460000.0,0.0,0.0,4.0,0.24,1.25,0.24,0.52,0.52,0.6,0.78,0.77,,,,1.0,1.0,0.0,0,5,0.07,5.9,,,18.2,3242445.0,820800.0,3420.0,160.4,4200.0,2800.0,1
1985,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,680.0,0.0,0,0.0,14,26200.0,3,4100.0,0.0,12000.0,0.0,60000.0,15600.0,3.0,0.35,1.25,0.35,0.3,0.3,0.89,0.77,0.87,,,,1.0,1.0,1.0,0,3,0.0,4.3,,,10.8,685791.0,186225.0,620.75,130.0,2800.0,2800.0,1
1967,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,184.76,0.0,0,0.0,18,11250.0,0,0.0,0.0,480000.0,0.0,450000.0,225000.0,2.0,0.28,1.25,0.35,0.17,0.17,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,1,0.03,0.4,,,3.2,133471.0,26051.16,184.76,303.0,2800.0,2800.0,0
1998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1278.0,0.0,7,16800.0,22,38820.0,0,0.0,0.0,0.0,46425.0,0.0,0.0,3.0,0.32,1.25,0.32,0.23,0.23,0.8,0.68,0.84,,,,1.0,1.0,1.0,0,2,0.15,0.0,,,7.7,1149240.0,339390.0,1357.56,210.0,2800.0,2800.0,0
1988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1020.03,244.82,10,13750.0,21,31500.0,0,0.0,23016.0,0.0,0.0,57750.0,0.0,4.0,0.24,1.25,0.24,0.42,0.42,0.6,0.63,1.05,,,,1.0,1.0,1.0,5,7,1.45,2.5,,,11.85,885335.0,127503.75,1020.03,182.0,2800.0,2800.0,1
1986,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1090.0,93.75,3,7500.0,38,51300.0,9,9000.0,0.0,124800.0,0.0,1795500.0,0.0,3.0,0.31,1.25,0.31,0.29,0.29,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,5,0.11,1.98,,,8.2,1214951.0,327000.0,1090.0,97.5,2800.0,2800.0,1
1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,13079.2,2974.86,0,0.0,60,294900.0,0,0.0,0.0,0.0,0.0,6862800.0,0.0,4.0,0.4,1.25,0.4,0.83,0.83,0.6,0.78,1.3,,,,1.0,1.0,1.0,0,8,0.08,5.8,,,27.1,13605801.0,3202439.0,11192.67,197.01,4200.0,2800.0,0
1993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,532.1,0.0,0,0.0,12,21000.0,0,0.0,0.0,0.0,0.0,48240.0,0.0,3.0,0.32,1.25,0.32,0.22,0.22,0.79,0.7,0.89,,,,1.0,1.0,2.0,0,2,0.03,3.0,,,7.2,455079.0,79815.0,532.1,142.84,2800.0,2800.0,1
1978,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,510.0,0.0,0,0.0,38,59850.0,0,0.0,0.0,0.0,0.0,129120.0,3960.0,2.0,0.26,1.25,0.26,0.18,0.13,0.66,0.49,0.74,,,,1.0,1.0,1.0,2,0,0.53,1.8,,,345.0,525316.0,153000.0,510.0,192.0,2800.0,2800.0,0
1988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,508.3,0.0,0,0.0,16,19200.0,0,0.0,0.0,0.0,36240.0,36240.0,0.0,1.0,0.44,1.25,0.44,0.22,0.22,0.8,0.45,0.56,,,,1.0,1.0,1.0,0,2,0.0,2.8,,,7.3,463.52,139782.5,508.3,111.5,2800.0,2800.0,1
1978,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6156.0,,2,5600.0,62,171927.0,0,0.0,1035000.0,0.0,0.0,4140000.0,0.0,3.0,0.29,1.25,0.29,0.49,0.49,0.72,0.6,0.83,,,,1.0,1.0,0.0,0,5,0.05,2.9,,,21.0,1446630.0,956025.0,6373.5,200.0,2800.0,2800.0,1
1968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1122.96,0.0,0,0.0,38,57600.0,0,0.0,0.0,720.0,0.0,183840.0,0.0,2.0,0.38,1.25,0.38,0.33,0.12,0.96,0.68,0.7,,,,1.0,1.0,1.0,0,6,0.15,3.1,,,7.8,1215073.0,252666.0,1122.96,127.5,2800.0,2800.0,1
1975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,480.0,0.0,0,0.0,12,21000.0,4,3360.0,15600.0,4800.0,0.0,21264.0,23760.0,4.0,0.24,1.25,0.24,0.31,0.31,0.6,0.6,1.05,,,,1.0,1.0,1.0,6,0,0.57,4.3,,,7.3,347200.0,84000.0,480.0,164.65,2800.0,2800.0,0
1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,739.62,0.0,4,9600.0,11,13200.0,0,0.0,0.0,0.0,0.0,1225000.0,0.0,3.0,0.31,1.25,0.31,0.43,0.3,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,3,0.03,2.2,,,10.5,2992535.0,901073.6,3143.28,257.23,2800.0,2800.0,0
1991,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1038.21,0.0,0,0.0,20,24000.0,0,0.0,0.0,185650.0,0.0,1651600.0,0.0,3.0,0.29,1.25,0.29,0.3,0.3,0.72,0.6,0.83,,,,1.0,1.0,0.0,0,3,0.0,2.1,,,10.8,2093106.0,363373.5,1038.21,208.0,2800.0,2800.0,1
1987,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1258.0,,0,0.0,20,58500.0,12,14080.0,0.0,149640.0,0.0,60288.0,0.0,3.0,0.31,1.25,0.39,0.33,0.33,,,,,,,2.0,1.0,2.0,0,2,0.06,7.1,,,9.08,1066000.0,358200.0,1194.0,92.0,2800.0,2800.0,1
1975,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,902.0,0.0,3,4200.0,17,51280.0,0,0.0,0.0,44064.0,0.0,118776.0,0.0,2.0,0.26,1.25,0.26,0.62,0.22,0.7,0.45,0.68,,,,1.0,1.0,1.0,0,7,0.19,5.2,,,7.2,1900.0,270600.0,902.0,119.69,2800.0,2800.0,1
1971,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3393.85,91.15,0,0.0,52,88825.0,18,22050.0,188236.0,8313.0,0.0,220636.0,15753.0,2.0,0.26,1.25,0.26,0.41,0.41,0.66,0.49,0.74,,,,1.0,1.0,2.0,0,8,0.12,7.2,,,10.5,2838007.0,961597.0,3393.85,145.67,2800.0,2800.0,1
1992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6193.74,,20,48000.0,8,19200.0,0,0.0,0.0,0.0,0.0,0.0,20130000.0,2.0,0.39,1.25,0.39,0.63,0.63,0.98,0.67,0.68,,,,1.0,1.0,1.0,0,10,0.25,2.05,,,1660.0,3399095.0,694.55,2778.2,210.0,4200.0,2800.0,1
1997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5940.6,1569.5,22,97369.0,26,138900.0,0,0.0,0.0,0.0,42100.0,0.0,0.0,4.0,0.24,1.5,0.24,0.8,0.8,0.6,0.78,1.3,,,,1.0,1.0,0.0,0,6,0.08,3.0,,,28.01,7446627.0,2647100.0,5940.6,280.0,4200.0,2800.0,0
1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,946.0,210.0,0,0.0,16,27000.0,0,0.0,3780.0,0.0,0.0,52200.0,4056.0,4.0,0.24,1.25,0.24,0.37,0.37,0.6,0.63,1.05,,,,1.0,1.0,1.0,0,15,0.12,3.4,,,14.35,3745870.0,913630.0,3654.52,86.75,2800.0,2800.0,1
1988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1251.95,0.0,10,6250.0,15,24000.0,12,18000.0,5460.0,65520.0,0.0,60264.0,0.0,2.0,0.28,1.25,0.28,0.42,0.42,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,3,0.14,1.2,,,10.8,879244.0,309225.0,1236.9,170.0,2800.0,2800.0,1
1987,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3403.0,294.0,0,0.0,63,268125.0,0,0.0,0.0,0.0,147860.0,0.0,0.0,2.0,0.22,1.25,0.22,0.28,0.28,0.5,0.3,0.6,,,,1.0,1.0,1.0,3,1,1.7,0.2,,,990.0,3484282.0,510450.0,3403.0,210.0,2800.0,2800.0,0
1996,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1355.18,338.37,8,20000.0,16,48000.0,0,0.0,0.0,0.0,48930.0,0.0,0.0,2.0,0.22,1.25,0.22,0.56,0.4,0.55,0.45,0.82,,,,1.0,1.0,1.0,0,5,0.1,5.0,,,16.12,1577444.0,370188.0,1355.18,198.75,4200.0,2800.0,0
2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,587.56,0.0,8,6751.0,25,37500.0,0,0.0,0.0,22080.0,0.0,134640.0,15840.0,1.0,0.28,1.25,0.28,0.23,0.23,0.7,0.4,0.57,,,,1.0,1.0,1.0,0,2,0.12,5.56,,,7.7,618412.0,175020.0,583.4,184.15,2800.0,2800.0,0
1984,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2183.3,467.35,10,28000.0,8,21000.0,13,31200.0,0.0,0.0,31500.0,42000.0,0.0,4.0,0.24,1.25,0.24,0.61,0.43,0.6,0.63,1.05,,,,1.0,1.0,1.0,0,6,0.04,4.6,,,18.0,2430230.0,327495.0,2183.3,163.4,2800.0,2800.0,1
1993,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,6850.8,,14,50400.0,40,196200.0,0,0.0,0.0,0.0,39864.0,0.0,0.0,4.0,0.24,1.25,,0.84,0.84,,,,,,,2.0,2.0,1.0,4,4,,,,,26.6,8290000.0,1027620.0,6850.8,169.83,4200.0,2800.0,0
1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7382.83,1381.98,25,60000.0,62,148800.0,6,14400.0,18216.0,127584.0,7800.0,191424.0,5232.0,4.0,0.28,1.25,0.28,0.52,0.52,0.6,0.6,1.05,,,,1.0,1.0,1.0,0,12,0.05,2.5,,,18.0,9947600.0,2779500.0,9265.0,198.0,4071.0,2713.8,1
1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6566.0,1428.0,26,141300.0,40,153216.0,13,19500.0,0.0,16440000.0,12128000.0,67896000.0,0.0,1.0,0.34,1.25,0.34,0.44,0.44,0.86,0.55,0.68,,,,1.0,1.0,2.0,0,6,0.11,3.8,,,1920.0,7504900.0,1876692.0,6255.64,197.28,4200.0,2800.0,0
1980,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,672.4,,0,0.0,30,30000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.28,1.25,,0.25,0.25,,,,,,,2.0,2.0,2.0,0,2,,,,,6.5,645.5,168100.0,672.4,120.5,2800.0,2800.0,1
1995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1410.0,,0,0.0,24,77600.0,8,4608.0,0.0,8952.0,19584.0,147240.0,0.0,3.0,0.24,1.25,0.24,0.43,0.31,0.6,0.54,0.9,,,,1.0,1.0,1.0,1,2,0.49,5.0,,,11.4,1463.47,410760.0,1369.2,109.0,2800.0,2800.0,0
1968,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,776.34,,0,0.0,26,59150.0,0,0.0,0.0,0.0,0.0,81840.0,0.0,2.0,0.44,1.25,0.44,0.22,0.22,1.1,0.71,0.68,,,,1.0,1.0,0.0,0,2,0.02,3.2,,,7.2,715425.0,232902.0,776.34,166.85,2800.0,2800.0,1
1989,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4660.0,694.59,24,57600.0,36,86400.0,0,0.0,0.0,0.0,50280.0,0.0,0.0,3.0,0.31,1.25,0.31,0.52,0.37,0.77,0.64,0.83,,,,1.0,1.0,2.0,0,5,0.06,3.1,,,1460.0,3886120.0,941591.0,3965.31,120.75,2800.0,2800.0,1
1986,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,763.2,0.0,0,0.0,48,57600.0,0,0.0,0.0,0.0,0.0,177600.0,0.0,2.0,0.34,1.25,0.34,0.13,0.13,0.84,0.62,0.74,,,,1.0,1.0,1.0,0,1,0.04,2.1,,,3.55,566060.0,228960.0,763.2,206.0,2800.0,2800.0,0
1978,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,4511.42,,43,83020.0,140,261040.0,25,53760.0,214680.0,327480.0,0.0,232440.0,469838.0,1.0,0.25,1.25,,0.41,0.41,,,,,,,1.0,1.0,0.0,0,4,,,,,10.5,7803280.0,1830795.0,7323.18,139.11,2800.0,2800.0,0
1985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3225.0,2001.6,0,0.0,34,85000.0,2,2880.0,49200.0,0.0,0.0,43200.0,102000.0,3.0,0.29,1.25,0.29,0.5,0.5,0.72,0.6,0.83,,,,1.0,1.0,0.0,0,4,0.07,5.1,,,1480.0,3053252.0,806250.0,3225.0,195.75,2800.0,2800.0,1
1987,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1046.4,,0,0.0,10,17500.0,0,0.0,10800.0,198000.0,0.0,45600.0,0.0,3.0,0.29,1.25,0.29,0.56,0.4,0.72,0.6,0.83,,,,1.0,1.0,0.0,1,2,0.42,2.2,,,12.4,1037981.0,313920.0,1046.4,198.5,2800.0,2800.0,1
1970,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,125.0,0.0,0,0.0,6,8100.0,0,0.0,0.0,11040.0,0.0,0.0,0.0,2.0,0.22,1.25,0.22,0.28,0.28,0.55,0.33,0.64,,,,1.0,1.0,1.0,0,2,0.15,5.2,,,6.2,125320.0,37485.0,124.95,182.5,2800.0,2800.0,0
1971,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,642.72,0.0,2,3000.0,10,15000.0,6,9000.0,0.0,13680.0,4000.0,46800.0,0.0,4.0,0.24,1.25,0.24,0.3,0.3,0.6,0.96,1.6,,,,1.0,1.0,1.0,0,4,0.29,1.47,,,11.3,618576.0,149968.0,642.72,170.67,2800.0,2800.0,1
1986,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,449.62,,0,0.0,14,18900.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,1.0,,0.22,0.22,,,,,,,0.0,2.0,2.0,0,3,,,,,3.5,1070.0,82455.0,449.62,210.0,2800.0,2800.0,0
1989,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,2426.54,,1,3600.0,26,78000.0,0,0.0,83040.0,0.0,0.0,51840.0,0.0,2.0,0.35,1.25,0.35,0.52,0.52,0.7,0.49,0.7,,,,1.0,1.0,0.0,0,18,0.11,6.0,,,18.0,2829352.0,630901.7,2426.55,138.5,4200.0,2800.0,1
1992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2141.7,1268.71,18,97064.15,22,63000.0,9,22500.0,57960.0,42300.0,44000.0,29700.0,81360.0,2.0,0.36,1.5,0.36,0.43,0.31,0.91,0.73,0.36,,,,1.0,1.0,2.0,0,3,0.03,3.0,,,7.4,2524984.19,404809.5,1734.25,210.0,2800.0,2800.0,0
1981,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,966.26,277.23,7,11400.0,14,33600.0,0,0.0,0.0,0.0,0.0,54000.0,0.0,2.0,0.34,1.25,0.34,0.51,0.51,0.86,0.6,0.71,,,,1.0,1.0,0.0,0,4,0.05,5.5,,,3.6,1218420.0,203257.5,870.3,203.67,2800.0,2800.0,1
1986,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,647.0,0.0,8,9600.0,22,26400.0,0,0.0,8400.0,0.0,0.0,54000.0,0.0,3.0,0.31,1.25,0.31,0.22,0.22,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,4,0.06,5.4,,,7.2,549950.0,177925.0,647.0,140.9,2800.0,2800.0,1
1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4115.0,798.0,29,49600.0,42,129600.0,0,0.0,0.0,0.0,0.0,6960.0,0.0,4.0,0.24,1.25,0.24,0.61,0.61,0.6,0.63,1.05,,,,1.0,1.0,0.0,10,2,1.66,5.0,,,1440.0,3601052.0,988500.0,4116.0,147.25,4200.0,2800.0,0
1991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1670.92,0.0,9,22500.0,22,47400.0,0,0.0,0.0,0.0,0.0,72000.0,16800.0,3.0,0.24,1.25,0.24,0.37,0.37,0.6,0.36,0.6,,,,1.0,1.0,2.0,0,4,0.33,3.0,,,1440.0,1788582.0,334184.0,1670.92,203.0,4200.0,2800.0,0
2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6687.4,1627.85,19,58946.5,62,176000.0,0,0.0,0.0,0.0,174696.0,0.0,0.0,2.0,0.37,1.25,0.37,0.65,0.46,0.93,0.65,0.7,,,,1.0,1.0,1.0,0,6,0.06,4.1,,,19.45,7368069.0,1618086.25,6472.35,208.4,4200.0,2800.0,0
1977,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,562.5,0.0,0,0.0,14,19600.0,0,0.0,0.0,0.0,0.0,52200.0,0.0,4.0,0.24,1.25,0.24,0.41,0.41,0.6,0.96,1.6,,,,1.0,1.0,0.0,1,4,0.35,4.9,,,10.5,562674.0,131325.0,562.5,164.33,2800.0,2800.0,1
1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3118.46,561.99,9,19963.5,26,71500.0,0,0.0,0.0,0.0,34540.0,49680.0,0.0,4.0,0.24,1.25,0.24,0.61,0.61,0.6,0.96,1.6,,,,1.0,1.0,2.0,0,6,0.19,2.8,,,18.0,3419170.0,932190.0,3107.3,210.0,4200.0,2800.0,1
1983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1394.0,157.72,0,0.0,58,73200.0,0,0.0,0.0,0.0,0.0,108000.0,0.0,3.0,0.31,1.25,0.31,0.22,0.22,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,7,0.03,4.2,,,7.2,1233770.0,411400.0,1496.0,180.5,2800.0,2800.0,1
1987,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1996.54,653.56,0,0.0,27,58192.0,2,4752.0,0.0,0.0,0.0,50400.0,0.0,3.0,0.32,1.25,0.32,0.43,0.43,0.79,0.7,0.86,,,,2.0,1.0,2.0,0,4,0.02,2.9,,,11.25,1833828.0,299481.0,1996.54,180.0,2800.0,2800.0,1
1989,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,427.68,0.0,0,0.0,16,19200.0,0,0.0,0.0,0.0,0.0,1225000.0,0.0,3.0,0.31,1.25,0.31,0.3,0.22,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,2,0.01,4.0,,,7.0,308424.0,204120.0,453.6,191.5,2800.0,2800.0,1
1975,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1213.0,0.0,9,10800.0,30,36000.0,6,5760.0,0.0,0.0,0.0,130560.0,13440.0,2.0,0.28,1.25,0.28,0.3,0.22,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,4,0.04,6.5,,,7.1,1024152.0,212275.0,1213.0,173.0,2800.0,2800.0,1
1979,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1553.0,,0,0.0,16,24480.0,0,0.0,0.0,0.0,0.0,84000.0,0.0,4.0,0.24,1.25,0.24,0.54,0.54,0.6,0.78,1.3,,,,1.0,1.0,0.0,3,12,0.49,7.0,,,15.2,1271742.0,360696.0,1518.72,116.81,2800.0,2800.0,1
